gene	go
KPCG	GO:0032095
KPCG	GO:2000300
KPCG	GO:0043278
KPCG	GO:0048265
KPCG	GO:1990911
KPCG	GO:0009636
KPCG	GO:0048511
S10A2	GO:0005509
S10A2	GO:0048306
S10A2	GO:0042802
S10A2	GO:0046914
S10A2	GO:0043542
RYR2	GO:0034704
RYR2	GO:0030659
RYR2	GO:0014701
RYR2	GO:0016020
RYR2	GO:0005886
RYR2	GO:0032991
RYR2	GO:0042383
RYR2	GO:0016529
RYR2	GO:0033017
RYR2	GO:0005790
RYR2	GO:0030018
RYR2	GO:0005262
RYR2	GO:0005509
RYR2	GO:0048763
RYR2	GO:0015278
RYR2	GO:0005516
RYR2	GO:0019899
RYR2	GO:0042802
RYR2	GO:0034236
RYR2	GO:0034237
RYR2	GO:0043621
RYR2	GO:0005219
RYR2	GO:0043924
RYR2	GO:0044325
RYR2	GO:0006816
RYR2	GO:0060402
RYR2	GO:0019722
RYR2	GO:0035584
RYR2	GO:0060048
RYR2	GO:0003300
RYR2	GO:0086064
RYR2	GO:0006874
RYR2	GO:0071313
RYR2	GO:0071872
RYR2	GO:0005513
RYR2	GO:0003143
RYR2	GO:0072599
RYR2	GO:0003220
RYR2	GO:1901896
RYR2	GO:0010460
RYR2	GO:0051284
RYR2	GO:0098735
RYR2	GO:0086029
RYR2	GO:0098910
RYR2	GO:0098904
RYR2	GO:0055117
RYR2	GO:0010882
RYR2	GO:0010881
RYR2	GO:0051480
RYR2	GO:0002027
RYR2	GO:0098907
RYR2	GO:0098911
RYR2	GO:0051209
RYR2	GO:0014808
RYR2	GO:0031000
RYR2	GO:0001666
RYR2	GO:0014850
RYR2	GO:0035994
RYR2	GO:0051775
RYR2	GO:0070296
RYR2	GO:0097050
RYR2	GO:0086005
RYR3	GO:0034704
RYR3	GO:0030659
RYR3	GO:0016021
RYR3	GO:0005886
RYR3	GO:0042383
RYR3	GO:0016529
RYR3	GO:0033017
RYR3	GO:0005790
RYR3	GO:0030018
RYR3	GO:0005509
RYR3	GO:0048763
RYR3	GO:0015278
RYR3	GO:0005516
RYR3	GO:0005219
RYR3	GO:0070588
RYR3	GO:0006816
RYR3	GO:0071318
RYR3	GO:0071313
RYR3	GO:0071277
RYR3	GO:0071286
RYR3	GO:0051289
RYR3	GO:0051209
RYR1	GO:0034704
RYR1	GO:0005938
RYR1	GO:0005737
RYR1	GO:0030659
RYR1	GO:0070062
RYR1	GO:0031674
RYR1	GO:0031301
RYR1	GO:0005887
RYR1	GO:0014701
RYR1	GO:0005886
RYR1	GO:1990425
RYR1	GO:0042383
RYR1	GO:0016529
RYR1	GO:0033017
RYR1	GO:0005790
RYR1	GO:0014802
RYR1	GO:0030018
RYR1	GO:0005524
RYR1	GO:0005262
RYR1	GO:0005509
RYR1	GO:0048763
RYR1	GO:0015278
RYR1	GO:0005516
RYR1	GO:0005219
RYR1	GO:0005245
RYR1	GO:0006816
RYR1	GO:0071313
RYR1	GO:0071277
RYR1	GO:0006936
RYR1	GO:0043931
RYR1	GO:0003151
RYR1	GO:0051289
RYR1	GO:0051480
RYR1	GO:0051209
RYR1	GO:0014808
RYR1	GO:0031000
RYR1	GO:0001666
RYR1	GO:0048741
RYR1	GO:0043588
TRPC5	GO:0034704
TRPC5	GO:0034703
TRPC5	GO:0005737
TRPC5	GO:0030425
TRPC5	GO:0030426
TRPC5	GO:0005887
TRPC5	GO:0045121
TRPC5	GO:0043025
TRPC5	GO:0005886
TRPC5	GO:0003779
TRPC5	GO:0042805
TRPC5	GO:0051117
TRPC5	GO:0005262
TRPC5	GO:0030276
TRPC5	GO:0070679
TRPC5	GO:0015279
TRPC5	GO:0070588
TRPC5	GO:0006816
TRPC5	GO:0006828
TRPC5	GO:0050774
TRPC5	GO:0007399
TRPC5	GO:0051402
TRPC5	GO:0030182
TRPC5	GO:0070782
TRPC5	GO:0045773
TRPC5	GO:0008284
TRPC5	GO:0007204
TRPC5	GO:0045666
TRPC5	GO:0010800
TRPC5	GO:0051480
TRPC5	GO:1902630
CALM1	GO:0034704
CALM1	GO:1902494
CALM1	GO:0005813
CALM1	GO:0005737
CALM1	GO:0005829
CALM1	GO:0005576
CALM1	GO:0043209
CALM1	GO:0005654
CALM1	GO:0005634
CALM1	GO:0005886
CALM1	GO:0032991
CALM1	GO:0030017
CALM1	GO:0005876
CALM1	GO:0000922
CALM1	GO:0031982
CALM1	GO:0008076
CALM1	GO:0010856
CALM1	GO:0008179
CALM1	GO:0019855
CALM1	GO:0005509
CALM1	GO:0048306
CALM1	GO:0097718
CALM1	GO:0030234
CALM1	GO:0031997
CALM1	GO:0019904
CALM1	GO:0019901
CALM1	GO:0072542
CALM1	GO:0043539
CALM1	GO:0031432
CALM1	GO:0044325
CALM1	GO:0016240
CALM1	GO:0005513
CALM1	GO:0007186
CALM1	GO:0000086
CALM1	GO:1990456
CALM1	GO:1905913
CALM1	GO:1901842
CALM1	GO:0010801
CALM1	GO:0060315
CALM1	GO:0140056
CALM1	GO:0051343
CALM1	GO:0043388
CALM1	GO:0010800
CALM1	GO:0032516
CALM1	GO:0031954
CALM1	GO:0035307
CALM1	GO:0071902
CALM1	GO:0060316
CALM1	GO:0050848
CALM1	GO:0098901
CALM1	GO:0055117
CALM1	GO:0010881
CALM1	GO:1901844
CALM1	GO:0032465
CALM1	GO:0002027
CALM1	GO:0010880
CALM1	GO:0060314
CALM1	GO:0051592
CALM1	GO:0021762
ITPR1	GO:0005955
ITPR1	GO:0030659
ITPR1	GO:0005783
ITPR1	GO:0005789
ITPR1	GO:0016021
ITPR1	GO:0016020
ITPR1	GO:0005637
ITPR1	GO:0005730
ITPR1	GO:0048471
ITPR1	GO:0005886
ITPR1	GO:0031088
ITPR1	GO:0031094
ITPR1	GO:0031095
ITPR1	GO:0014069
ITPR1	GO:0016529
ITPR1	GO:0098685
ITPR1	GO:0030667
ITPR1	GO:0030658
ITPR1	GO:0019855
ITPR1	GO:0005509
ITPR1	GO:0015085
ITPR1	GO:0015278
ITPR1	GO:0070679
ITPR1	GO:0098695
ITPR1	GO:0005220
ITPR1	GO:0035091
ITPR1	GO:0019904
ITPR1	GO:0006816
ITPR1	GO:0000902
ITPR1	GO:0032469
ITPR1	GO:0042045
ITPR1	GO:0070059
ITPR1	GO:0050849
ITPR1	GO:0009791
ITPR1	GO:0010506
ITPR1	GO:0051209
ITPR1	GO:0001666
ITPR1	GO:0007165
ITPR1	GO:0050882
DRD5	GO:0031526
DRD5	GO:0060170
DRD5	GO:0005929
DRD5	GO:0005887
DRD5	GO:0097730
DRD5	GO:0005886
DRD5	GO:0045202
DRD5	GO:0035240
DRD5	GO:0004952
DRD5	GO:0001588
DRD5	GO:0004930
DRD5	GO:0007190
DRD5	GO:0071880
DRD5	GO:0007191
DRD5	GO:0007189
DRD5	GO:0008306
DRD5	GO:0006874
DRD5	GO:0071870
DRD5	GO:0007268
DRD5	GO:0007212
DRD5	GO:0060292
DRD5	GO:0045776
DRD5	GO:0033861
DRD5	GO:0001994
DRD5	GO:0060158
DRD5	GO:0045762
DRD5	GO:0072593
DRD5	GO:0045924
DRD5	GO:0001992
DRD5	GO:0001975
DRD5	GO:0042220
DRD5	GO:0046960
DRD5	GO:0001963
DRD5	GO:0019226
DRD5	GO:0042060
NOLC1	GO:0031428
NOLC1	GO:0031429
NOLC1	GO:0015030
NOLC1	GO:0005737
NOLC1	GO:0001650
NOLC1	GO:0005730
NOLC1	GO:0005654
NOLC1	GO:0005524
NOLC1	GO:0034512
NOLC1	GO:0062064
NOLC1	GO:0034513
NOLC1	GO:0062065
NOLC1	GO:0005525
NOLC1	GO:0008139
NOLC1	GO:0019904
NOLC1	GO:0046982
NOLC1	GO:0030674
NOLC1	GO:0003723
NOLC1	GO:0001093
NOLC1	GO:0033979
NOLC1	GO:0000278
NOLC1	GO:0014032
NOLC1	GO:0014029
NOLC1	GO:0007000
NOLC1	GO:0008284
NOLC1	GO:0045893
NOLC1	GO:0042306
NOLC1	GO:0006417
NOLC1	GO:0006970
NOLC1	GO:0006364
PON1	GO:0072562
PON1	GO:0070062
PON1	GO:0005576
PON1	GO:0005615
PON1	GO:0034364
PON1	GO:0043231
PON1	GO:0034366
PON1	GO:0102007
PON1	GO:0004063
PON1	GO:0004064
PON1	GO:0005509
PON1	GO:0005543
PON1	GO:0042803
PON1	GO:0019439
PON1	GO:0046395
PON1	GO:0008203
PON1	GO:0046434
PON1	GO:0046470
PON1	GO:0051099
PON1	GO:0010875
PON1	GO:0032411
PON1	GO:0070542
PON1	GO:1902617
PON1	GO:0031667
PON1	GO:0009636
CHLE	GO:0072562
CHLE	GO:0005788
CHLE	GO:0005576
CHLE	GO:0005615
CHLE	GO:0005641
CHLE	GO:0005886
CHLE	GO:0003990
CHLE	GO:0001540
CHLE	GO:0052689
CHLE	GO:0003824
CHLE	GO:0033265
CHLE	GO:0004104
CHLE	GO:0019899
CHLE	GO:0016788
CHLE	GO:0042802
CHLE	GO:0006581
CHLE	GO:0019695
CHLE	GO:0050783
CHLE	GO:0007612
CHLE	GO:0008285
CHLE	GO:0050805
CHLE	GO:0014016
CHLE	GO:0016486
CHLE	GO:0043279
CHLE	GO:0051593
CHLE	GO:0051384
CHLE	GO:0009410
ALBU	GO:0072562
ALBU	GO:0005737
ALBU	GO:0005783
ALBU	GO:0005788
ALBU	GO:0070062
ALBU	GO:0005576
ALBU	GO:0005615
ALBU	GO:0005794
ALBU	GO:0005634
ALBU	GO:0031093
ALBU	GO:0032991
ALBU	GO:0016209
ALBU	GO:0051087
ALBU	GO:0005507
ALBU	GO:0003677
ALBU	GO:1903981
ALBU	GO:0140272
ALBU	GO:0005504
ALBU	GO:0042802
ALBU	GO:0030170
ALBU	GO:0015643
ALBU	GO:0008270
ALBU	GO:0009267
ALBU	GO:0051659
ALBU	GO:0043066
ALBU	GO:0043069
ALBU	GO:0001895
A1AG1	GO:0072562
A1AG1	GO:0062023
A1AG1	GO:0070062
A1AG1	GO:0005576
A1AG1	GO:0005615
A1AG1	GO:0031093
A1AG1	GO:0035580
A1AG1	GO:1904724
A1AG1	GO:0006953
A1AG1	GO:0006954
A1AG1	GO:0032715
A1AG1	GO:0032720
A1AG1	GO:0032731
A1AG1	GO:0032732
A1AG1	GO:0032760
A1AG1	GO:0002682
A2MG	GO:0072562
A2MG	GO:0062023
A2MG	GO:0070062
A2MG	GO:0005576
A2MG	GO:0005615
A2MG	GO:0031093
A2MG	GO:0048403
A2MG	GO:0048306
A2MG	GO:0004866
A2MG	GO:0019899
A2MG	GO:0019838
A2MG	GO:0042802
A2MG	GO:0019966
A2MG	GO:0019959
A2MG	GO:0048406
A2MG	GO:0002020
A2MG	GO:0004867
A2MG	GO:0005102
A2MG	GO:0043120
A2MG	GO:0002438
A2MG	GO:0006953
A2MG	GO:1990402
A2MG	GO:0001553
A2MG	GO:0001869
A2MG	GO:0010037
A2MG	GO:0051384
A2MG	GO:0007584
A2MG	GO:0034695
A2MG	GO:0048863
THRB	GO:0072562
THRB	GO:0062023
THRB	GO:0005788
THRB	GO:0070062
THRB	GO:0005576
THRB	GO:0005615
THRB	GO:0005796
THRB	GO:0005886
THRB	GO:1905370
THRB	GO:0005509
THRB	GO:0008083
THRB	GO:0008201
THRB	GO:0001530
THRB	GO:0004252
THRB	GO:0005102
THRB	GO:0070053
THRB	GO:0006953
THRB	GO:0061844
THRB	GO:0007596
THRB	GO:0072377
THRB	GO:0007166
THRB	GO:0051838
THRB	GO:0042730
THRB	GO:0048712
THRB	GO:1900016
THRB	GO:0051918
THRB	GO:0010544
THRB	GO:0045861
THRB	GO:0070945
THRB	GO:0030168
THRB	GO:0030194
THRB	GO:0030307
THRB	GO:0008284
THRB	GO:0032967
THRB	GO:0090218
THRB	GO:0014068
THRB	GO:1900738
THRB	GO:1900182
THRB	GO:0001934
THRB	GO:2000379
THRB	GO:0046427
THRB	GO:0051281
THRB	GO:0006508
THRB	GO:0030193
THRB	GO:0008360
THRB	GO:0051480
THRB	GO:0009611
THRB	GO:0031638
ITA2B	GO:0072562
ITA2B	GO:0009986
ITA2B	GO:0009897
ITA2B	GO:0070062
ITA2B	GO:0005925
ITA2B	GO:0008305
ITA2B	GO:0005886
ITA2B	GO:0031092
ITA2B	GO:0050840
ITA2B	GO:0042802
ITA2B	GO:0046872
ITA2B	GO:0007160
ITA2B	GO:0007229
TGFB1	GO:0072562
TGFB1	GO:0009986
TGFB1	GO:0062023
TGFB1	GO:0005737
TGFB1	GO:0031012
TGFB1	GO:0005576
TGFB1	GO:0005615
TGFB1	GO:0005796
TGFB1	GO:0005634
TGFB1	GO:0005886
TGFB1	GO:0031093
TGFB1	GO:0099126
TGFB1	GO:0070021
TGFB1	GO:0003823
TGFB1	GO:0005125
TGFB1	GO:0019899
TGFB1	GO:0008083
TGFB1	GO:0042802
TGFB1	GO:0034713
TGFB1	GO:0005114
TGFB1	GO:0034714
TGFB1	GO:0003180
TGFB1	GO:0006754
TGFB1	GO:0030509
TGFB1	GO:0016477
TGFB1	GO:0045216
TGFB1	GO:0071407
TGFB1	GO:0071560
TGFB1	GO:0002062
TGFB1	GO:0007182
TGFB1	GO:0002248
TGFB1	GO:1990402
TGFB1	GO:0007173
TGFB1	GO:0001837
TGFB1	GO:0085029
TGFB1	GO:0097191
TGFB1	GO:0007507
TGFB1	GO:0003179
TGFB1	GO:0002244
TGFB1	GO:0030214
TGFB1	GO:0006954
TGFB1	GO:0031663
TGFB1	GO:0048535
TGFB1	GO:0010742
TGFB1	GO:0000165
TGFB1	GO:0031293
TGFB1	GO:0070168
TGFB1	GO:0043537
TGFB1	GO:0045786
TGFB1	GO:0045596
TGFB1	GO:0030308
TGFB1	GO:0008285
TGFB1	GO:0022408
TGFB1	GO:0045918
TGFB1	GO:0050680
TGFB1	GO:0010716
TGFB1	GO:0045599
TGFB1	GO:0010629
TGFB1	GO:0060965
TGFB1	GO:1900126
TGFB1	GO:0010936
TGFB1	GO:0045662
TGFB1	GO:1902894
TGFB1	GO:1903799
TGFB1	GO:1903077
TGFB1	GO:0001933
TGFB1	GO:0048642
TGFB1	GO:0045892
TGFB1	GO:0001843
TGFB1	GO:0021915
TGFB1	GO:0043932
TGFB1	GO:0060389
TGFB1	GO:0006796
TGFB1	GO:0043536
TGFB1	GO:0030501
TGFB1	GO:0090263
TGFB1	GO:2000727
TGFB1	GO:0051781
TGFB1	GO:0030335
TGFB1	GO:0008284
TGFB1	GO:0032270
TGFB1	GO:0050921
TGFB1	GO:0032967
TGFB1	GO:0010718
TGFB1	GO:0070374
TGFB1	GO:1901203
TGFB1	GO:0010763
TGFB1	GO:0010628
TGFB1	GO:0032740
TGFB1	GO:0048298
TGFB1	GO:0043406
TGFB1	GO:0014008
TGFB1	GO:1901666
TGFB1	GO:0010862
TGFB1	GO:0033138
TGFB1	GO:0010800
TGFB1	GO:0050731
TGFB1	GO:0043552
TGFB1	GO:1902895
TGFB1	GO:1903800
TGFB1	GO:0035307
TGFB1	GO:0042307
TGFB1	GO:0051897
TGFB1	GO:1900182
TGFB1	GO:0001934
TGFB1	GO:0050714
TGFB1	GO:0031334
TGFB1	GO:1904894
TGFB1	GO:0060391
TGFB1	GO:0048661
TGFB1	GO:0032930
TGFB1	GO:0045944
TGFB1	GO:2000679
TGFB1	GO:0045893
TGFB1	GO:0010575
TGFB1	GO:0043117
TGFB1	GO:0006611
TGFB1	GO:0043491
TGFB1	GO:0006468
TGFB1	GO:0032801
TGFB1	GO:0051098
TGFB1	GO:0060312
TGFB1	GO:0030334
TGFB1	GO:0042127
TGFB1	GO:0051101
TGFB1	GO:0042306
TGFB1	GO:0060390
TGFB1	GO:0016202
TGFB1	GO:0017015
TGFB1	GO:0070723
TGFB1	GO:0032355
TGFB1	GO:0032570
TGFB1	GO:0009611
TGFB1	GO:0007435
TGFB1	GO:0007183
TGFB1	GO:0060395
TGFB1	GO:0007179
TGFB1	GO:1905313
TGFB1	GO:0001570
TGFB1	GO:0055010
PANX1	GO:0032059
PANX1	GO:0005783
PANX1	GO:0005789
PANX1	GO:0005921
PANX1	GO:0016021
PANX1	GO:0016020
PANX1	GO:0005886
PANX1	GO:0032991
PANX1	GO:0051015
PANX1	GO:0005262
PANX1	GO:0005243
PANX1	GO:0042802
PANX1	GO:0022840
PANX1	GO:0002020
PANX1	GO:0097110
PANX1	GO:0005102
PANX1	GO:0005198
PANX1	GO:0044325
PANX1	GO:0022829
PANX1	GO:0006816
PANX1	GO:0006812
PANX1	GO:0007267
PANX1	GO:0048477
PANX1	GO:0032730
PANX1	GO:0032731
PANX1	GO:0033198
PANX1	GO:0002931
P2RX7	GO:0032059
P2RX7	GO:0005911
P2RX7	GO:0005737
P2RX7	GO:0009897
P2RX7	GO:0005639
P2RX7	GO:0005887
P2RX7	GO:0016020
P2RX7	GO:0031594
P2RX7	GO:0043025
P2RX7	GO:0005886
P2RX7	GO:0098794
P2RX7	GO:0098793
P2RX7	GO:0005524
P2RX7	GO:0004931
P2RX7	GO:0042802
P2RX7	GO:0001530
P2RX7	GO:0001614
P2RX7	GO:0005102
P2RX7	GO:0097190
P2RX7	GO:0032060
P2RX7	GO:0070588
P2RX7	GO:0035585
P2RX7	GO:0000902
P2RX7	GO:0007166
P2RX7	GO:1905114
P2RX7	GO:0071318
P2RX7	GO:0071359
P2RX7	GO:0031668
P2RX7	GO:0046513
P2RX7	GO:0032963
P2RX7	GO:0050830
P2RX7	GO:0097191
P2RX7	GO:0048873
P2RX7	GO:0006954
P2RX7	GO:0051899
P2RX7	GO:0006509
P2RX7	GO:0007005
P2RX7	GO:0043132
P2RX7	GO:0045779
P2RX7	GO:0045794
P2RX7	GO:0043409
P2RX7	GO:0001845
P2RX7	GO:0006649
P2RX7	GO:0017121
P2RX7	GO:0046931
P2RX7	GO:1904172
P2RX7	GO:0030501
P2RX7	GO:0010524
P2RX7	GO:0051495
P2RX7	GO:0014054
P2RX7	GO:0010628
P2RX7	GO:0014049
P2RX7	GO:0045821
P2RX7	GO:0032730
P2RX7	GO:0032731
P2RX7	GO:0032755
P2RX7	GO:0034767
P2RX7	GO:0070230
P2RX7	GO:0043406
P2RX7	GO:0051901
P2RX7	GO:0032308
P2RX7	GO:0050714
P2RX7	GO:0001916
P2RX7	GO:0030163
P2RX7	GO:0006468
P2RX7	GO:0016485
P2RX7	GO:0035590
P2RX7	GO:0072593
P2RX7	GO:0051709
P2RX7	GO:0002028
P2RX7	GO:0051209
P2RX7	GO:0033198
P2RX7	GO:0051592
P2RX7	GO:0051602
P2RX7	GO:0034405
P2RX7	GO:0002931
P2RX7	GO:0032496
P2RX7	GO:0009612
P2RX7	GO:0009410
P2RX7	GO:0010043
P2RX7	GO:0019233
P2RX7	GO:0048705
P2RX7	GO:0016079
P2RX7	GO:0043029
P2RX7	GO:0042098
P2RX7	GO:0006900
AOC1	GO:0005923
AOC1	GO:0070062
AOC1	GO:0005576
AOC1	GO:0005615
AOC1	GO:0005777
AOC1	GO:0005886
AOC1	GO:0035580
AOC1	GO:0005509
AOC1	GO:0005507
AOC1	GO:0052597
AOC1	GO:0008201
AOC1	GO:0052598
AOC1	GO:0052599
AOC1	GO:0008131
AOC1	GO:0052600
AOC1	GO:0042803
AOC1	GO:0044877
AOC1	GO:0048038
AOC1	GO:0008270
AOC1	GO:0009308
AOC1	GO:0097185
AOC1	GO:0071280
AOC1	GO:0035874
AOC1	GO:0071504
AOC1	GO:0071420
AOC1	GO:0009445
AOC1	GO:0046677
NFKB2	GO:0033257
NFKB2	GO:0000785
NFKB2	GO:0005737
NFKB2	GO:0005829
NFKB2	GO:0071159
NFKB2	GO:0005654
NFKB2	GO:0005634
NFKB2	GO:0001228
NFKB2	GO:0003700
NFKB2	GO:0000981
NFKB2	GO:0000978
NFKB2	GO:1990837
NFKB2	GO:0030198
NFKB2	GO:0002268
NFKB2	GO:0002467
NFKB2	GO:0038061
NFKB2	GO:0045944
NFKB2	GO:0006357
NFKB2	GO:0006355
NFKB2	GO:0048511
NFKB2	GO:0048536
MCL1	GO:0097136
MCL1	GO:0005737
MCL1	GO:0005829
MCL1	GO:0016021
MCL1	GO:0016020
MCL1	GO:0005741
MCL1	GO:0005739
MCL1	GO:0005654
MCL1	GO:0005634
MCL1	GO:0051434
MCL1	GO:0046982
MCL1	GO:0042803
MCL1	GO:0008320
MCL1	GO:0001709
MCL1	GO:0019725
MCL1	GO:0097192
MCL1	GO:0008630
MCL1	GO:2000811
MCL1	GO:0043066
MCL1	GO:0010507
MCL1	GO:2001240
MCL1	GO:2001243
MCL1	GO:0043065
MCL1	GO:1903378
MCL1	GO:0042981
MCL1	GO:2001020
MCL1	GO:0034097
B2CL1	GO:0097136
B2CL1	GO:0005813
B2CL1	GO:0005737
B2CL1	GO:0005829
B2CL1	GO:0005783
B2CL1	GO:0016021
B2CL1	GO:0005743
B2CL1	GO:0005759
B2CL1	GO:0005741
B2CL1	GO:0005739
B2CL1	GO:0031965
B2CL1	GO:0097143
B2CL1	GO:0030672
B2CL1	GO:0051434
B2CL1	GO:0042802
B2CL1	GO:0046982
B2CL1	GO:0042803
B2CL1	GO:0019901
B2CL1	GO:0008637
B2CL1	GO:0071839
B2CL1	GO:0008283
B2CL1	GO:0071312
B2CL1	GO:0071230
B2CL1	GO:0071480
B2CL1	GO:0051607
B2CL1	GO:0006897
B2CL1	GO:0097192
B2CL1	GO:0009566
B2CL1	GO:0007281
B2CL1	GO:0097284
B2CL1	GO:0001701
B2CL1	GO:0008630
B2CL1	GO:0008584
B2CL1	GO:0070584
B2CL1	GO:2000811
B2CL1	GO:0043066
B2CL1	GO:0010507
B2CL1	GO:1902236
B2CL1	GO:1900118
B2CL1	GO:2001240
B2CL1	GO:1902042
B2CL1	GO:2001243
B2CL1	GO:1902230
B2CL1	GO:1901029
B2CL1	GO:0043524
B2CL1	GO:1903077
B2CL1	GO:0090201
B2CL1	GO:0051402
B2CL1	GO:0001541
B2CL1	GO:0008284
B2CL1	GO:0032465
B2CL1	GO:0040008
B2CL1	GO:0046902
B2CL1	GO:0051881
B2CL1	GO:0001836
B2CL1	GO:0046898
B2CL1	GO:0034097
B2CL1	GO:0007283
B2CL1	GO:0019050
NTCP	GO:0016323
NTCP	GO:0005887
NTCP	GO:0005886
NTCP	GO:0008508
NTCP	GO:0001618
NTCP	GO:0015721
NTCP	GO:0038183
NTCP	GO:0071466
NTCP	GO:0120188
NTCP	GO:0010468
NTCP	GO:1904486
NTCP	GO:0045471
NTCP	GO:0031667
SO1B3	GO:0016323
SO1B3	GO:0005887
SO1B3	GO:0005886
SO1B3	GO:0015125
SO1B3	GO:0008514
SO1B3	GO:0015347
SO1B3	GO:0015721
SO1B3	GO:0042167
SO1B3	GO:0015711
SO1B3	GO:0043252
SO1B1	GO:0016323
SO1B1	GO:0005887
SO1B1	GO:0016020
SO1B1	GO:0005886
SO1B1	GO:0015125
SO1B1	GO:0015347
SO1B1	GO:0015349
SO1B1	GO:0015721
SO1B1	GO:0042167
SO1B1	GO:0015711
SO1B1	GO:0043252
S22A7	GO:0016323
S22A7	GO:0005887
S22A7	GO:0016020
S22A7	GO:0005886
S22A7	GO:0015301
S22A7	GO:0015347
S22A7	GO:0015711
CAH9	GO:0016323
CAH9	GO:0016021
CAH9	GO:0031528
CAH9	GO:0005730
CAH9	GO:0005886
CAH9	GO:0004089
CAH9	GO:0016836
CAH9	GO:0008270
CAH9	GO:0002009
CAH9	GO:0006730
CAH9	GO:0001666
CAH9	GO:0033574
CAH9	GO:0009410
CAH9	GO:0046903
CAH11	GO:0016323
CAH11	GO:0005576
CAH11	GO:0016836
CAH11	GO:0008270
CAH11	GO:0006730
KCNJ4	GO:0016323
KCNJ4	GO:0030659
KCNJ4	GO:0005886
KCNJ4	GO:0045211
KCNJ4	GO:0008076
KCNJ4	GO:0005242
KCNJ4	GO:0030165
KCNJ4	GO:1990573
KCNJ4	GO:0006813
KCNJ4	GO:0034765
ENPP1	GO:0016323
ENPP1	GO:0009986
ENPP1	GO:0005615
ENPP1	GO:0016021
ENPP1	GO:0005887
ENPP1	GO:0005765
ENPP1	GO:0005886
ENPP1	GO:0050656
ENPP1	GO:0005524
ENPP1	GO:0005509
ENPP1	GO:0106177
ENPP1	GO:0036218
ENPP1	GO:0004527
ENPP1	GO:0005158
ENPP1	GO:0035529
ENPP1	GO:0003676
ENPP1	GO:0047429
ENPP1	GO:0004551
ENPP1	GO:0004528
ENPP1	GO:0030247
ENPP1	GO:0042803
ENPP1	GO:0005044
ENPP1	GO:0008270
ENPP1	GO:0050427
ENPP1	GO:0046034
ENPP1	GO:0031214
ENPP1	GO:0030643
ENPP1	GO:0032869
ENPP1	GO:0006091
ENPP1	GO:0006955
ENPP1	GO:0030505
ENPP1	GO:0030318
ENPP1	GO:0030502
ENPP1	GO:0030308
ENPP1	GO:0045599
ENPP1	GO:0046325
ENPP1	GO:0045719
ENPP1	GO:1990787
ENPP1	GO:0046627
ENPP1	GO:0031953
ENPP1	GO:0090305
ENPP1	GO:0009143
ENPP1	GO:0006796
ENPP1	GO:0030500
ENPP1	GO:0030730
S22A6	GO:0016323
S22A6	GO:0005901
S22A6	GO:0070062
S22A6	GO:0005887
S22A6	GO:0005886
S22A6	GO:0032991
S22A6	GO:0015301
S22A6	GO:0031404
S22A6	GO:0042802
S22A6	GO:0005452
S22A6	GO:0008514
S22A6	GO:0015347
S22A6	GO:0015742
S22A6	GO:0015711
S22A6	GO:0097254
S22A6	GO:0031427
S22A6	GO:0043252
KCNQ4	GO:0009925
KCNQ4	GO:0016021
KCNQ4	GO:0005886
KCNQ4	GO:0008076
KCNQ4	GO:0005516
KCNQ4	GO:0005251
KCNQ4	GO:0005267
KCNQ4	GO:0005249
KCNQ4	GO:0042472
KCNQ4	GO:0071805
KCNQ4	GO:0006813
KCNQ4	GO:0034765
KCNQ4	GO:0007605
ACE	GO:0009925
ACE	GO:0031526
ACE	GO:0005768
ACE	GO:0009897
ACE	GO:0070062
ACE	GO:0005576
ACE	GO:0005615
ACE	GO:0016021
ACE	GO:0005764
ACE	GO:0005886
ACE	GO:0097225
ACE	GO:0003779
ACE	GO:0031711
ACE	GO:0004180
ACE	GO:0031404
ACE	GO:0004175
ACE	GO:0008238
ACE	GO:1901363
ACE	GO:0070573
ACE	GO:0008237
ACE	GO:0051019
ACE	GO:0031434
ACE	GO:0008241
ACE	GO:0008240
ACE	GO:0008270
ACE	GO:0007568
ACE	GO:0050435
ACE	GO:0060978
ACE	GO:0002003
ACE	GO:0031100
ACE	GO:0002474
ACE	GO:0050482
ACE	GO:0097746
ACE	GO:0001974
ACE	GO:0010815
ACE	GO:0007420
ACE	GO:0071838
ACE	GO:1904045
ACE	GO:0071333
ACE	GO:0042755
ACE	GO:0009792
ACE	GO:0007565
ACE	GO:0060047
ACE	GO:0060218
ACE	GO:0042447
ACE	GO:0001822
ACE	GO:0048286
ACE	GO:0008584
ACE	GO:0032943
ACE	GO:0090281
ACE	GO:1903597
ACE	GO:0010629
ACE	GO:0046325
ACE	GO:0032091
ACE	GO:0035814
ACE	GO:0002446
ACE	GO:0043171
ACE	GO:0043065
ACE	GO:0050729
ACE	GO:0050769
ACE	GO:2000170
ACE	GO:1900086
ACE	GO:0032092
ACE	GO:0061098
ACE	GO:0003084
ACE	GO:0045907
ACE	GO:0010608
ACE	GO:0006508
ACE	GO:0060177
ACE	GO:0008217
ACE	GO:1902033
ACE	GO:0002019
ACE	GO:0014910
ACE	GO:0003081
ACE	GO:0019229
ACE	GO:0071548
ACE	GO:0001666
ACE	GO:0034616
ACE	GO:0032496
ACE	GO:0031667
ACE	GO:0097066
ACE	GO:0009410
ACE	GO:0019233
ACE	GO:0007283
ACE	GO:0042310
ACM3	GO:0009925
ACM3	GO:0016323
